n przestawienia porównania
1700 10288 11430
1700 11803 12845
1700 12009 11988
1700 11829 12494
1700 11954 13116
1700 10396 11458
1700 11407 12628
1700 11871 11857
1700 11591 13768
1700 11107 11903
1700 10840 11196
1700 11466 12498
1700 11554 11547
1700 11745 12558
1700 11550 11440
1700 11696 12099
1700 11807 12683
1700 11682 13003
1700 11523 12849
1700 11449 12066
1700 11772 12796
1700 11874 12606
1700 11743 12172
1700 11417 13189
1700 11691 12797
1800 12339 13115
1800 12433 13248
1800 11174 10860
1800 12540 12980
1800 12347 14332
1800 12300 13346
1800 12145 12599
1800 12413 12709
1800 12002 11920
1800 11913 13359
1800 12497 14105
1800 12251 14034
1800 12572 13388
1800 12241 12481
1800 12321 11964
1800 12211 14504
1800 12420 13890
1800 12719 14279
1800 12813 13788
1800 12261 12869
1800 11023 10660
1800 12300 12896
1800 12394 13204
1800 12173 12001
1800 12329 13695
1800 12149 13796
1800 12046 13920
1800 12196 13319
1800 12343 13176
1800 12540 13668
1800 12482 13314
1800 12403 13138
1800 11873 12592
1800 12523 12757
1800 12159 13041
1800 12578 12843
1800 12483 14179
1800 11924 12056
1800 12182 12477
1800 12168 13793
1800 12786 13173
1800 12470 12406
1800 12597 12924
1800 12035 12767
1800 12167 12690
1800 12254 12533
1800 11302 12610
1800 12282 13784
1800 12489 13011
1800 12293 13302
1800 12754 14513
1800 12260 13922
1800 12274 13044
1800 12515 13881
1800 12562 14013
1800 12369 13718
1800 12446 13409
1800 12576 13219
1800 12198 13992
1800 12539 13752
1800 12557 13015
1800 12295 12135
1800 12086 13751
1800 12213 12726
1800 12358 13706
1800 11266 10866
1800 12267 14136
1800 12128 13555
1800 12630 13938
1800 12423 13717
1800 12189 12729
1800 12383 13280
1800 12474 13758
1800 12011 13386
1800 12479 12861
1800 12408 13389
1800 12439 12800
1800 13017 15229
1800 12324 12093
1800 12378 13512
1800 12156 12560
1800 12207 13237
1800 12192 12022
1800 12473 14169
1800 11969 11500
1800 12488 13517
1800 12617 13168
1800 10738 11806
1800 11649 12032
1800 12383 14467
1800 11934 11973
1800 12079 12902
1800 12644 13304
1800 11837 11834
1800 11291 12375
1800 11981 13480
1800 12507 12942
1800 12730 12703
1800 12346 13626
1800 12033 13238
1900 13238 13828
1900 12909 13432
1900 12927 13872
1900 12383 13294
1900 13497 14732
1900 13022 14143
1900 12577 13565
1900 13294 14927
1900 13004 14573
1900 11795 12689
1900 13071 14463
1900 12540 13544
1900 12920 13212
1900 12949 15063
1900 12879 14194
1900 13077 15227
1900 13173 14112
1900 13179 14504
1900 12708 13157
1900 12926 13533
1900 13004 13893
1900 13058 14047
1900 11959 13502
1900 13276 14316
1900 12913 13209
1900 12983 12809
1900 13038 12867
1900 13210 15021
1900 13343 14813
1900 12841 13255
1900 13288 13159
1900 13058 13963
1900 11725 12206
1900 12465 14381
1900 12837 14147
1900 12443 13389
1900 12815 14610
1900 12862 14838
1900 13407 13688
1900 13155 14792
1900 11883 12618
1900 13035 13743
1900 12917 14352
1900 13286 13602
1900 13260 13856
1900 13149 13248
1900 12994 13070
1900 13266 14514
1900 13540 14887
1900 13133 14089
1900 13051 13313
1900 12943 12975
1900 12973 13268
1900 12684 13707
1900 13092 13964
1900 13099 14773
1900 13580 14799
1900 13153 14541
1900 12866 14488
1900 13174 13951
1900 13486 14932
1900 13078 14613
1900 13000 13455
1900 13402 13674
1900 12971 13951
1900 13104 13426
1900 13107 13998
1900 12953 14629
1900 12684 13256
1900 12886 12920
1900 13077 13741
1900 13407 14825
1900 13998 14650
1900 12982 13578
1900 12269 12792
1900 13238 13971
1900 12649 13774
1900 12573 12469
1900 12898 15038
1900 13228 13419
1900 12373 14091
1900 12525 13310
1900 12940 14400
1900 12810 14969
1900 12031 13028
1900 12297 12422
1900 13136 13692
1900 12553 13873
1900 12957 15006
1900 13049 14558
1900 12598 13105
1900 13125 14239
1900 13053 13365
1900 12815 14458
1900 12949 12728
1900 13239 13320
1900 13308 14146
1900 11884 13337
1900 13268 15164
1900 13469 13975
2000 13534 13720
2000 14281 14274
2000 13605 14623
2000 12987 13204
2000 14020 14148
2000 13890 14480
2000 13479 14556
2000 12708 12877
2000 13976 15351
2000 13524 14054
2000 14028 15385
2000 13383 14212
2000 13547 15007
2000 13880 14674
2000 13730 14941
2000 13724 13922
2000 13600 13927
2000 14044 15857
2000 13162 14110
2000 13431 14125
2000 13497 13626
2000 13736 15087
2000 13301 13877
2000 12939 14050
2000 14038 15855
2000 14064 14611
2000 13847 13775
2000 14090 15148
2000 13517 14709
2000 14043 14921
2000 13895 14749
2000 13914 15128
2000 13269 13532
2000 13406 13527
2000 12705 13152
2000 13094 13867
2000 13676 14140
2000 13624 15284
2000 13621 14788
2000 13604 14842
2000 13542 15436
2000 13589 15473
2000 13922 15456
2000 13862 14321
2000 13701 14598
2000 13582 14215
2000 13884 15494
2000 13424 14290
2000 14245 14867
2000 13514 14294
2000 14006 14705
2000 13625 14796
2000 13468 14693
2000 13902 15608
2000 14085 15132
2000 13874 13480
2000 13990 13672
2000 13554 14343
2000 12710 14043
2000 13717 15399
2000 14165 14657
2000 13580 13723
2000 13684 14286
2000 13725 14988
2000 13801 14438
2000 13808 14690
2000 12942 14718
2000 13513 14118
2000 13162 13812
2000 14068 15578
2000 13644 15004
2000 13532 13991
2000 13566 15131
2000 13960 16242
2000 13835 15801
2000 14089 14351
2000 13552 14723
2000 13365 14092
2000 13548 14282
2000 13212 14644
2000 13797 15927
2000 13545 14993
2000 13669 14497
2000 13836 14357
2000 13425 15152
2000 13669 13958
2000 13154 15187
2000 14097 14060
2000 13878 14924
2000 12576 14054
2000 13943 15046
2000 13903 15542
2000 13278 13614
2000 13560 14579
2000 13557 14081
2000 14311 15141
2000 13883 15130
2000 13733 13947
2000 13470 14403
2000 13679 13807
2100 14563 14689
2100 13970 15230
2100 14311 15855
2100 14603 15701
2100 14500 15063
2100 14974 15543
2100 14110 15617
2100 14570 16600
2100 14356 15078
2100 14312 15306
2100 14443 15139
2100 14376 14401
2100 14128 14758
2100 13292 12849
2100 14322 15703
2100 14258 15030
2100 14794 15097
2100 13896 14619
2100 14524 15756
2100 14139 15543
2100 14762 16380
2100 14450 14214
2100 14408 15089
2100 14730 15493
2100 14299 15733
2100 14319 15169
2100 14430 15152
2100 14506 16441
2100 14710 16030
2100 14250 14874
2100 13899 13598
2100 13171 13287
2100 14356 15667
2100 12287 13337
2100 14861 15625
2100 14591 15440
2100 14686 16261
2100 14891 16141
2100 14122 14828
2100 14693 15714
2100 14462 15355
2100 14525 14861
2100 13900 14902
2100 12494 13359
2100 14087 14932
2100 14473 17246
2100 14652 14216
2100 14879 16260
2100 14704 14998
2100 14197 14398
2100 14744 15869
2100 14695 15872
2100 14785 15366
2100 13506 14491
2100 13961 14213
2100 14362 15001
2100 14383 16764
2100 13864 15216
2100 14394 16377
2100 14306 13777
2100 14612 15441
2100 15096 17148
2100 14462 15013
2100 14161 14571
2100 14150 13951
2100 14368 15908
2100 14313 14331
2100 14393 16021
2100 14415 15490
2100 14679 15865
2100 13691 13778
2100 14749 14799
2100 14442 14081
2100 14747 15086
2100 14739 14250
2100 14708 15015
2100 14795 16085
2100 14787 16455
2100 14219 14353
2100 14474 14668
2100 14343 14736
2100 14582 15493
2100 13423 13381
2100 14555 14527
2100 14221 14815
2100 14788 15662
2100 13939 14759
2100 14382 14302
2100 14292 16401
2100 14174 15014
2100 14557 14599
2100 14471 15816
2100 14508 14433
2100 15131 15917
2100 14583 14950
2100 14434 15663
2100 14528 16195
2100 14372 14240
2100 14253 14171
2100 14065 14743
2200 15441 17159
2200 15189 17453
2200 15028 14852
2200 14745 15946
2200 14153 14377
2200 16013 16497
2200 15074 16007
2200 14074 16397
2200 15100 15684
2200 15254 16072
2200 15492 15607
2200 15246 15715
2200 15422 16562
2200 14739 16245
2200 15089 16934
2200 15795 18056
2200 14856 16092
2200 14364 15695
2200 15706 18148
2200 15083 15704
2200 15514 15419
2200 14907 15062
2200 15173 15153
2200 14923 17023
2200 14856 16355
2200 15741 17277
2200 13950 16093
2200 14970 16487
2200 14790 16094
2200 15395 16512
2200 15601 16253
2200 15106 14875
2200 14571 15924
2200 14677 16112
2200 15201 15678
2200 15324 16300
2200 15197 16953
2200 14982 16569
2200 15250 15755
2200 15514 16661
2200 15318 16556
2200 15079 14909
2200 13922 14289
2200 15472 16678
2200 15288 16098
2200 14838 15554
2200 15119 15525
2200 15085 14909
2200 14967 16287
2200 15066 16645
2200 15255 15870
2200 15391 17534
2200 15532 17173
2200 15077 15801
2200 15370 17101
2200 15266 15758
2200 14954 15166
2200 15132 14634
2200 15538 16049
2200 15020 16171
2200 15307 15937
2200 14879 16018
2200 15195 16619
2200 15480 17261
2200 15013 15534
2200 14554 16342
2200 15147 16202
2200 15519 17663
2200 14414 15938
2200 14719 14566
2200 15086 17882
2200 15578 16173
2200 15446 15827
2200 15448 17097
2200 15046 16644
2200 15237 15927
2200 15666 16967
2200 14608 16040
2200 14713 14924
2200 15146 15995
2200 15457 15430
2200 15136 16751
2200 14900 16163
2200 14692 16099
2200 15166 16532
2200 15399 16261
2200 14851 15123
2200 15480 15948
2200 15029 15279
2200 15212 14754
2200 15652 17011
2200 15033 17098
2200 15270 15935
2200 14849 16648
2200 14767 16626
2200 15107 15461
2200 15326 15832
2200 15070 15749
2200 15410 16978
2200 15131 16320
2300 16186 18520
2300 15154 16617
2300 16094 17083
2300 16113 16009
2300 15969 18176
2300 16061 16514
2300 15847 14992
2300 15761 17056
2300 15885 16542
2300 15427 15153
2300 16075 17500
2300 15781 18121
2300 14726 16124
2300 16073 16391
2300 16095 15967
2300 16424 17018
2300 16228 16859
2300 15865 16007
2300 15850 16669
2300 15739 16249
2300 15642 17219
2300 15750 15800
2300 16183 17080
2300 15641 16473
2300 15435 16854
2300 16122 17228
2300 14957 15592
2300 15880 17952
2300 14039 14803
2300 15148 16006
2300 16210 17385
2300 15116 16128
2300 15165 15388
2300 16217 16291
2300 15873 16031
2300 16172 16412
2300 16176 15885
2300 16072 17174
2300 15736 15992
2300 15060 15489
2300 16071 17693
2300 16215 18293
2300 15805 15988
2300 15877 16539
2300 15384 16258
2300 14622 15097
2300 15255 16807
2300 15584 15927
2300 14637 14765
2300 16008 16354
2300 15669 15992
2300 15973 17321
2300 16227 17956
2300 15815 16042
2300 15126 15414
2300 16284 17277
2300 16258 17374
2300 15726 17125
2300 15822 16323
2300 16430 16609
2300 15823 16551
2300 15846 15283
2300 16019 16532
2300 14606 17354
2300 16164 16826
2300 15785 17922
2300 15832 16870
2300 15502 16179
2300 15951 18072
2300 16124 16956
2300 15321 16092
2300 16013 17397
2300 16081 16753
2300 16183 16983
2300 15648 18058
2300 15983 17884
2300 15699 15521
2300 13742 16530
2300 16236 16732
2300 15877 16502
2300 15927 17247
2300 16098 16187
2300 15829 16155
2300 15872 15284
2300 16140 17213
2300 15743 16934
2300 15626 17945
2300 15933 16038
2300 16147 16250
2300 15795 17784
2300 16541 18014
2300 16434 16991
2300 16171 16498
2300 15858 18207
2300 15767 18050
2300 16037 18200
2300 15379 16297
2300 16105 16197
2300 16044 16366
2300 15862 16101
2400 16802 18362
2400 16511 17545
2400 15316 16741
2400 16737 16865
2400 16568 18746
2400 16580 17627
2400 16587 17148
2400 16658 17454
2400 15446 15335
2400 16923 17413
2400 16592 18604
2400 15878 17619
2400 17011 17859
2400 16455 18524
2400 16866 18582
2400 17069 16507
2400 16334 19012
2400 16999 17750
2400 16770 18162
2400 17096 18006
2400 16537 18567
2400 16746 16888
2400 16725 17070
2400 16886 17623
2400 15106 14444
2400 16735 17603
2400 16680 18704
2400 16583 17471
2400 15354 15679
2400 16720 16951
2400 16887 17615
2400 16896 17372
2400 16499 18409
2400 16825 18517
2400 16932 17297
2400 16566 16594
2400 16452 18650
2400 16338 16239
2400 16141 17527
2400 16574 18476
2400 16098 16410
2400 16540 17915
2400 16496 18433
2400 16950 17086
2400 16848 18052
2400 16621 17311
2400 17064 18017
2400 16916 18400
2400 16053 19121
2400 16403 19435
2400 16500 16418
2400 16432 17052
2400 16557 18197
2400 16314 18393
2400 16376 18454
2400 16659 17652
2400 16296 16869
2400 16026 16371
2400 16553 16720
2400 16770 17385
2400 16803 17009
2400 14850 15048
2400 16607 18765
2400 16131 16898
2400 16689 19727
2400 16388 16580
2400 16273 17051
2400 16203 16709
2400 16110 18948
2400 16880 19364
2400 16638 18621
2400 16889 17277
2400 16157 17216
2400 17035 17015
2400 16495 17096
2400 17085 17926
2400 15941 16569
2400 15998 16713
2400 15868 17112
2400 15497 17455
2400 15729 15347
2400 17039 18478
2400 16197 17829
2400 16630 18727
2400 17064 18542
2400 16508 19116
2400 16801 18289
2400 15364 16017
2400 16377 19543
2400 16521 18235
2400 16059 17016
2400 15135 15904
2400 16671 17348
2400 16461 16726
2400 17137 17269
2400 17012 17380
2400 16901 17427
2400 17044 17629
2400 16610 18431
2400 16940 16679
2500 17109 17721
2500 17231 18687
2500 16758 18489
2500 17759 19509
2500 17515 18655
2500 15701 16874
2500 17291 19251
2500 17241 19179
2500 17395 19016
2500 17183 19659
2500 17483 20087
2500 17089 17606
2500 17491 17741
2500 17157 18485
2500 17609 19804
2500 16965 17471
2500 17536 18816
2500 17190 19260
2500 17308 18010
2500 17037 17406
2500 17383 19068
2500 17923 18246
2500 16564 16040
2500 17036 18294
2500 16222 16795
2500 15643 16984
2500 17192 18833
2500 16666 17776
2500 17570 19393
2500 17135 18856
2500 17254 19093
2500 17477 19299
2500 16510 18967
2500 16979 18571
2500 17471 17254
2500 16865 19427
2500 17861 18597
2500 17029 18285
2500 17568 18130
2500 17548 20152
2500 17186 17440
2500 16802 17869
2500 17670 19204
2500 17671 19725
2500 17094 18213
2500 17061 18830
2500 17181 17674
2500 15405 15837
2500 16474 18806
2500 17121 17247
2500 17566 18219
2500 17476 18576
2500 17418 17931
2500 17321 20224
2500 16940 18402
2500 17322 19608
2500 17493 18198
2500 17378 18925
2500 16969 17288
2500 17077 19366
2500 17643 17897
2500 17432 17467
2500 17387 18715
2500 17150 17830
2500 17536 17368
2500 17529 19238
2500 16618 17800
2500 17160 18100
2500 17001 19128
2500 17681 18815
2500 17242 18661
2500 17325 19456
2500 17678 19632
2500 17600 19331
2500 17559 20116
2500 16609 18444
2500 17212 17530
2500 16911 16431
2500 17012 18910
2500 17172 17450
2500 17530 19809
2500 17153 18367
2500 17301 19088
2500 17740 19935
2500 15554 18236
2500 17644 17517
2500 17212 17960
2500 14787 15010
2500 14683 14175
2500 17234 17664
2500 17532 18446
2500 17816 18562
2500 17264 18798
2500 17525 17389
2500 15706 17675
2500 17571 19520
2500 17446 17607
2500 17521 18063
2500 17038 20392
2500 17440 19124
2600 18434 19881
2600 17584 19479
2600 17883 19318
2600 18345 20303
2600 17629 18297
2600 17984 20170
2600 18471 21559
2600 16048 15887
2600 17558 17521
2600 17998 19174
2600 18276 18321
2600 17164 18243
2600 17700 19521
2600 17897 18184
2600 17668 20900
2600 17973 17648
2600 17115 17148
2600 17090 16897
2600 18128 19763
2600 17932 18885
2600 18082 18819
2600 17999 20101
2600 18016 20372
2600 17925 20000
2600 17796 18096
2600 17088 18322
2600 18140 20659
2600 17556 17914
2600 18142 18960
2600 17637 17746
2600 18117 19865
2600 17843 18199
2600 17945 19382
2600 18372 19922
2600 18365 19590
2600 17879 19802
2600 18262 19064
2600 18388 20262
2600 18126 20377
2600 18045 20802
2600 17452 19686
2600 17252 17329
2600 17670 19853
2600 18246 19622
2600 18110 18588
2600 17553 18627
2600 18716 21889
2600 18018 21423
2600 18273 20939
2600 17768 19042
2600 17704 19089
2600 17880 18689
2600 17915 18026
2600 17952 19325
2600 18533 20141
2600 17832 18740
2600 17814 18462
2600 18195 19419
2600 18308 19930
2600 18236 19405
2600 17623 18898
2600 18065 19098
2600 18276 19516
2600 18200 18357
2600 18397 19158
2600 18478 20026
2600 18134 20828
2600 17748 17733
2600 17549 18184
2600 17948 20034
2600 18462 19523
2600 18034 19290
2600 17595 19142
2600 18233 19116
2600 18216 19204
2600 18613 19789
2600 18485 20597
2600 18255 20098
2600 17789 18973
2600 18188 19475
2600 17495 18428
2600 18395 19529
2600 18433 20388
2600 17845 20313
2600 17853 18064
2600 18025 19830
2600 18135 21045
2600 17513 17442
2600 18176 20253
2600 18784 19860
2600 17648 18353
2600 17754 19974
2600 17956 20723
2600 18161 19990
2600 17921 20420
2600 18247 18704
2600 17810 19695
2600 17255 18378
2600 17633 18174
2600 17860 18619
2700 18815 21767
2700 18465 18347
2700 16596 16921
2700 18701 18958
2700 18683 18508
2700 17649 17456
2700 18742 18876
2700 18654 20556
2700 18739 19870
2700 19059 20503
2700 18059 19321
2700 19123 21471
2700 19026 21122
2700 18876 19536
2700 17709 20057
2700 18637 21828
2700 18509 19064
2700 19156 21276
2700 19013 21609
2700 18780 19314
2700 17238 17899
2700 18015 20263
2700 18387 20646
2700 18933 20245
2700 18323 19788
2700 18547 20043
2700 18418 20561
2700 18817 20727
2700 18815 19836
2700 18755 20116
2700 18589 18477
2700 18561 20148
2700 18069 20216
2700 18820 19702
2700 19295 21854
2700 19236 20210
2700 19141 22152
2700 18935 20402
2700 18761 20606
2700 19030 20888
2700 18462 21225
2700 18914 21640
2700 18880 19206
2700 17369 18948
2700 18743 19400
2700 18897 19467
2700 18804 20554
2700 18530 19776
2700 18931 20365
2700 19176 20901
2700 18476 19513
2700 18526 19920
2700 18958 19822
2700 19025 19741
2700 18917 22067
2700 18778 18314
2700 18170 20210
2700 18031 19723
2700 18690 19920
2700 17273 18677
2700 18541 18845
2700 17591 17752
2700 18868 21052
2700 18961 21033
2700 19028 20450
2700 18604 20805
2700 17928 19770
2700 18675 20145
2700 19246 19541
2700 18594 19069
2700 19189 19859
2700 18999 21809
2700 18868 20246
2700 18396 19092
2700 18562 18679
2700 19102 20644
2700 18545 20306
2700 16466 17794
2700 19213 21494
2700 18815 20385
2700 19157 19061
2700 18983 18959
2700 19021 20427
2700 19077 20259
2700 17930 20964
2700 19013 21500
2700 18661 19373
2700 18593 18264
2700 17091 18608
2700 18792 20547
2700 18878 19207
2700 18904 20620
2700 18849 20655
2700 19167 20230
2700 18891 20603
2700 18599 21264
2700 18740 18397
2700 18985 21914
2700 18784 19429
2700 18822 20148
2800 19610 21741
2800 19906 22079
2800 20147 21212
2800 19521 22518
2800 19524 19959
2800 17554 18533
2800 19594 18878
2800 18762 20384
2800 19622 19904
2800 19875 20018
2800 19379 20586
2800 19762 21541
2800 19808 21696
2800 19665 20836
2800 19550 20822
2800 19051 20784
2800 18975 20212
2800 19870 20493
2800 19418 20091
2800 19711 20950
2800 19329 20963
2800 19755 20773
2800 19764 20938
2800 19519 20537
2800 19465 19741
2800 19304 20294
2800 19586 22428
2800 19090 20961
2800 19437 21690
2800 19187 19995
2800 17547 18116
2800 19307 20803
2800 19305 19752
2800 19585 21443
2800 19242 21593
2800 19676 22045
2800 19849 20128
2800 19544 21398
2800 19357 21910
2800 19441 20007
2800 19598 21003
2800 18733 18923
2800 18124 20484
2800 18398 21230
2800 19482 22857
2800 19211 20842
2800 19545 19495
2800 20106 21552
2800 19269 20474
2800 19511 20626
2800 17691 19529
2800 18981 21039
2800 19532 20659
2800 18892 19539
2800 19225 22231
2800 19255 19131
2800 19720 19865
2800 19708 21590
2800 20069 20544
2800 19638 20045
2800 19665 21691
2800 19383 19636
2800 19265 19903
2800 19267 21598
2800 19326 19538
2800 19517 18601
2800 18966 20835
2800 19783 21800
2800 19476 19799
2800 19219 19554
2800 19041 19089
2800 19796 20581
2800 19389 18929
2800 19767 20090
2800 19061 20477
2800 19469 20418
2800 20235 19840
2800 19586 20376
2800 19211 20412
2800 19525 21997
2800 19893 22240
2800 19333 22038
2800 19439 20848
2800 19437 21228
2800 17515 19194
2800 19490 19345
2800 19711 21130
2800 19348 20002
2800 18983 19869
2800 19465 21174
2800 18868 19813
2800 18989 20449
2800 19904 20513
2800 19856 20049
2800 19285 19876
2800 19711 21635
2800 19446 19688
2800 19204 20384
2800 19255 21571
2800 18746 19981
2900 20706 21328
2900 20487 20425
2900 20431 22638
2900 19570 21204
2900 20005 22532
2900 19828 20826
2900 19865 21118
2900 20424 21706
2900 20753 22916
2900 20348 20793
2900 18236 20890
2900 20454 24384
2900 19814 19560
2900 20585 22301
2900 19809 20722
2900 19970 20764
2900 20437 21113
2900 19356 19963
2900 20333 21928
2900 20330 21221
2900 20354 22196
2900 20348 22108
2900 19875 20741
2900 20795 22797
2900 19238 20250
2900 20596 22023
2900 20047 20014
2900 20329 21545
2900 20445 21647
2900 18418 18989
2900 20258 22494
2900 20074 22889
2900 20452 22759
2900 20219 20564
2900 20343 21453
2900 19411 20667
2900 20345 21879
2900 18137 18368
2900 20203 20818
2900 19323 20464
2900 20023 20300
2900 20434 21232
2900 20070 23270
2900 20561 22204
2900 18429 19253
2900 20669 23246
2900 20083 21807
2900 19817 22630
2900 20295 20820
2900 19760 21901
2900 19868 22871
2900 20030 20163
2900 20368 21080
2900 19967 21723
2900 20253 21578
2900 19864 21312
2900 20545 21607
2900 20181 22112
2900 19523 21173
2900 20206 20048
2900 20558 22012
2900 20249 22461
2900 20736 22913
2900 19976 21932
2900 20604 22048
2900 20459 22009
2900 20536 20770
2900 20059 23093
2900 18238 20955
2900 20190 20601
2900 20154 22612
2900 18084 18486
2900 20295 21959
2900 19973 22211
2900 20196 21527
2900 20248 20840
2900 20383 20913
2900 20166 20620
2900 20026 20428
2900 20604 20797
2900 20489 22712
2900 20137 20781
2900 20337 23029
2900 20389 21247
2900 20311 20461
2900 20047 21977
2900 19949 21699
2900 20424 21146
2900 19909 20120
2900 20180 20285
2900 20671 22452
2900 19855 19204
2900 20787 21417
2900 18330 17822
2900 20093 21995
2900 20658 21478
2900 20272 20596
2900 18375 19640
2900 20744 23189
2900 20306 20856
3000 20723 21375
3000 21176 21675
3000 20958 22217
3000 20853 21725
3000 19981 21879
3000 20685 22357
3000 20558 20707
3000 21259 21909
3000 20917 21363
3000 19890 22666
3000 20864 21326
3000 21248 24313
3000 21154 22331
3000 21005 22061
3000 18925 20336
3000 21212 21928
3000 20423 23488
3000 20640 22792
3000 19849 21691
3000 20442 22503
3000 21584 23854
3000 20999 23942
3000 18832 19643
3000 20573 22019
3000 21095 21516
3000 21226 21854
3000 20771 23089
3000 20509 20558
3000 20631 21124
3000 21329 23053
3000 20911 21953
3000 21511 23816
3000 21258 22437
3000 20616 20349
3000 21039 22246
3000 20805 22063
3000 21116 22359
3000 20921 22563
3000 20841 22449
3000 20482 21906
3000 20903 20157
3000 20331 23646
3000 20856 24108
3000 18937 21109
3000 21030 22363
3000 20593 20333
3000 20645 24555
3000 21148 23305
3000 21214 24796
3000 21300 21862
3000 21308 25038
3000 20900 22149
3000 20833 22777
3000 20896 23096
3000 20963 22363
3000 21121 22927
3000 21219 23402
3000 20880 21632
3000 21293 21854
3000 19814 22776
3000 20758 21156
3000 21052 24288
3000 21127 21409
3000 20143 20037
3000 19902 21053
3000 20377 23125
3000 20810 21947
3000 21121 21914
3000 20806 22771
3000 20903 24136
3000 21226 23406
3000 21373 23168
3000 21188 21370
3000 19756 21074
3000 21357 23655
3000 21358 22341
3000 18761 18793
3000 20603 22663
3000 20691 21195
3000 20178 21142
3000 20543 20826
3000 20644 23080
3000 20509 19635
3000 20562 20243
3000 21066 20810
3000 20917 22087
3000 20894 22423
3000 21326 21029
3000 18856 20904
3000 20224 23262
3000 20271 19776
3000 21301 21788
3000 20568 20844
3000 18853 20409
3000 19368 21647
3000 20564 21944
3000 21476 22833
3000 20748 19878
3000 20635 23333
3000 20982 22916
3100 20756 23946
3100 22080 24749
3100 21564 25200
3100 21732 23278
3100 21045 23793
3100 21642 24165
3100 21556 23370
3100 21471 22391
3100 20560 20446
3100 21710 22672
3100 21942 22393
3100 22129 23929
3100 21645 23009
3100 21374 21210
3100 21472 24793
3100 21452 21022
3100 21725 24173
3100 21591 25131
3100 21747 23064
3100 21813 25028
3100 21687 23812
3100 21890 22008
3100 19280 21849
3100 22118 22367
3100 20732 21873
3100 21490 22534
3100 21885 22977
3100 21705 21060
3100 21620 23814
3100 21423 22095
3100 21318 22080
3100 21740 22582
3100 21207 23261
3100 20980 24686
3100 22001 24703
3100 21061 23633
3100 21759 23686
3100 21570 22928
3100 20698 21516
3100 21335 21104
3100 20798 20573
3100 21633 21419
3100 21327 22029
3100 21713 23718
3100 21814 23538
3100 21366 22359
3100 20696 20877
3100 21858 21763
3100 21177 23186
3100 21375 21866
3100 21491 23875
3100 21127 23235
3100 22318 24207
3100 21499 22626
3100 21931 21566
3100 21675 24808
3100 21243 21539
3100 21540 24191
3100 21918 23637
3100 21629 22254
3100 21481 23368
3100 21202 24000
3100 21727 24782
3100 21728 22577
3100 21987 24890
3100 21428 22846
3100 21099 23364
3100 21641 21707
3100 21444 24167
3100 21653 24224
3100 21408 23043
3100 21801 22490
3100 21897 23601
3100 21772 23853
3100 22268 25427
3100 21396 21240
3100 21675 23725
3100 20815 21997
3100 21595 21631
3100 22040 21900
3100 21523 23716
3100 21558 24037
3100 20710 21035
3100 21509 23691
3100 21072 24123
3100 21766 25047
3100 21351 22572
3100 21291 22210
3100 21753 25142
3100 21727 22801
3100 21416 21496
3100 22040 22884
3100 21858 24367
3100 21416 24042
3100 21704 24259
3100 21988 24199
3100 21644 21457
3100 21890 22855
3100 21766 23535
3100 21753 22630
3200 21837 23625
3200 22029 22597
3200 22701 25293
3200 22531 22870
3200 22306 23393
3200 22823 23798
3200 22308 23385
3200 22393 23620
3200 21748 24690
3200 22297 24846
3200 22621 23184
3200 21898 24437
3200 22208 22511
3200 22365 22976
3200 22169 25973
3200 22161 23379
3200 22055 24631
3200 22307 23673
3200 22215 25432
3200 21965 23177
3200 22457 23037
3200 22431 25288
3200 22436 22506
3200 21346 22199
3200 22240 22981
3200 22170 23194
3200 22776 26540
3200 22772 22750
3200 22699 24825
3200 22559 23262
3200 22586 24020
3200 22927 24961
3200 21259 22351
3200 22164 22057
3200 21802 22667
3200 21704 22533
3200 21419 22633
3200 22556 26029
3200 22556 24177
3200 22766 23630
3200 22338 24923
3200 22262 24572
3200 22708 22175
3200 22030 25048
3200 21723 24260
3200 21572 23189
3200 22837 23978
3200 21235 23355
3200 22436 22715
3200 22315 23272
3200 22590 24144
3200 22230 24390
3200 22369 23343
3200 22354 23526
3200 22690 24815
3200 22193 25040
3200 21629 22962
3200 22138 23436
3200 22080 22764
3200 22952 24758
3200 22603 22231
3200 22518 24249
3200 21904 24921
3200 22103 26491
3200 22807 25504
3200 22449 22007
3200 22143 24213
3200 22922 26516
3200 22246 23151
3200 22802 22655
3200 22320 25533
3200 22351 23378
3200 22737 23726
3200 22024 23111
3200 21725 22963
3200 21843 23648
3200 21920 24711
3200 22487 24869
3200 21137 22397
3200 22341 21894
3200 22382 23981
3200 22563 23080
3200 21783 23326
3200 22556 24647
3200 21831 23097
3200 22586 24406
3200 22588 24925
3200 22419 22720
3200 22577 22162
3200 20319 21935
3200 22151 26213
3200 21277 22129
3200 22082 22380
3200 22593 25845
3200 21729 23992
3200 22281 23585
3200 21459 21562
3200 21742 21803
3200 22191 24966
3200 22506 23906
3300 22160 23318
3300 22918 23397
3300 22994 24344
3300 23421 22978
3300 23237 24592
3300 23263 25424
3300 23467 23719
3300 22586 26207
3300 23312 26625
3300 22694 23352
3300 22334 24968
3300 21992 24674
3300 22920 23385
3300 22645 25727
3300 23453 25044
3300 20920 23957
3300 22767 25040
3300 23350 23433
3300 23329 23395
3300 23295 24571
3300 22641 23628
3300 22970 23599
3300 22421 26097
3300 22744 26018
3300 23011 25375
3300 23090 26341
3300 23074 24885
3300 22951 26270
3300 22648 23481
