n przestawienia porównania
1700 11077 12205
1700 11721 13203
1700 12004 12061
1700 11756 12163
1700 11663 12788
1700 10748 11863
1700 11953 12603
1700 12445 12502
1700 12004 13434
1700 11195 11797
1700 10691 11544
1700 11929 12550
1700 11576 12021
1700 12005 12876
1700 11775 12211
1700 12099 12516
1700 11619 12608
1700 12369 13927
1700 11645 13242
1700 11592 12246
1700 12225 13180
1700 12330 12880
1700 12256 12783
1700 12147 14235
1700 11753 13288
1800 12468 13911
1800 12557 14101
1800 11920 11689
1800 12788 13076
1800 12414 14779
1800 12534 13532
1800 12253 12940
1800 13012 12947
1800 12415 12759
1800 12723 13755
1800 12844 14801
1800 12146 13919
1800 12526 12807
1800 11903 11983
1800 12674 13096
1800 12793 14673
1800 12592 13265
1800 12705 14901
1800 12824 13269
1800 12476 12705
1800 11023 10653
1800 12632 13151
1800 12728 13444
1800 12734 12647
1800 12798 13861
1800 12364 14052
1800 12530 15029
1800 11751 12200
1800 12130 12323
1800 12504 14367
1800 12077 12719
1800 12797 13150
1800 12779 13778
1800 13016 13587
1800 12742 13764
1800 13060 13521
1800 12153 13810
1800 12198 12873
1800 13003 12886
1800 12524 14086
1800 12941 13692
1800 12371 13093
1800 12435 12853
1800 12197 12743
1800 12139 12889
1800 13043 13497
1800 11442 13430
1800 12481 14030
1800 12480 13470
1800 12940 14365
1800 12334 14203
1800 12829 14016
1800 12515 12908
1800 12310 13539
1800 12396 13781
1800 12615 14640
1800 12291 13743
1800 12551 12365
1800 12385 13870
1800 13170 14764
1800 12294 12564
1800 12848 12711
1800 12225 13384
1800 12489 12980
1800 12829 14360
1800 11425 10862
1800 12633 14519
1800 12343 13794
1800 12133 13487
1800 12554 13947
1800 12666 13075
1800 13096 14150
1800 12466 14233
1800 12212 13142
1800 13102 13777
1800 12822 14170
1800 12590 13049
1800 12400 14636
1800 12488 11934
1800 12079 13296
1800 11911 12477
1800 12581 13721
1800 12113 12107
1800 13021 14203
1800 12101 11903
1800 12275 14108
1800 12384 12986
1800 10940 12033
1800 12381 12619
1800 12898 14666
1800 12728 12866
1800 11551 11667
1800 12948 13278
1800 12976 13201
1800 11189 11458
1800 12799 14438
1800 12426 12862
1800 12623 13462
1800 12218 13946
1800 12857 14619
1900 13784 13930
1900 12379 12891
1900 13630 14651
1900 13187 13158
1900 13631 15233
1900 13464 13783
1900 12947 14431
1900 13540 15205
1900 13484 15084
1900 12233 13439
1900 13362 14507
1900 12944 14035
1900 13742 14352
1900 13032 15686
1900 13466 14350
1900 13397 14617
1900 13412 15050
1900 13682 14124
1900 12752 13428
1900 12306 12510
1900 13428 15527
1900 13723 15284
1900 12445 13997
1900 13356 14502
1900 13302 13941
1900 13735 14198
1900 13370 13711
1900 13647 15631
1900 13681 14744
1900 13157 13466
1900 12856 12864
1900 12979 14548
1900 12192 13347
1900 12574 14034
1900 13200 13806
1900 13113 14669
1900 12967 14548
1900 13264 14640
1900 13478 13351
1900 13228 14279
1900 12376 13616
1900 13729 14381
1900 13062 14465
1900 13479 14613
1900 13514 14526
1900 12985 13476
1900 12976 13024
1900 12779 13927
1900 12954 14607
1900 13665 15103
1900 12917 13071
1900 13449 14027
1900 13072 13309
1900 13045 14003
1900 12995 13242
1900 13880 15855
1900 12978 14359
1900 13932 14893
1900 13268 15071
1900 13529 14322
1900 13703 15280
1900 13381 14598
1900 13246 13390
1900 12993 13381
1900 12526 13539
1900 13428 13367
1900 13640 14395
1900 13249 15867
1900 13465 14155
1900 13092 13411
1900 13295 14078
1900 13283 13905
1900 13156 13652
1900 13412 14156
1900 13078 13114
1900 13484 14797
1900 13666 15175
1900 12709 12998
1900 13555 15886
1900 13065 13637
1900 13531 15093
1900 13179 14570
1900 13303 14563
1900 13502 15786
1900 13257 14479
1900 12823 13890
1900 13263 14096
1900 13316 14851
1900 13436 15481
1900 14028 15599
1900 13328 13395
1900 13600 14597
1900 13302 13203
1900 13405 14990
1900 13484 13095
1900 13555 13851
1900 13202 14590
1900 12298 14320
1900 13345 15175
1900 13293 13562
2000 13898 14431
2000 14173 14275
2000 14188 13684
2000 14079 14497
2000 14165 15197
2000 14222 15313
2000 13992 14822
2000 13506 13972
2000 14426 15995
2000 13606 13817
2000 14170 15623
2000 13501 14748
2000 13626 15678
2000 14189 15494
2000 13506 14190
2000 13682 14153
2000 13979 14588
2000 14137 15333
2000 13956 14709
2000 13741 14697
2000 14384 14309
2000 13732 15234
2000 13975 15168
2000 14063 15776
2000 14047 16045
2000 13633 14370
2000 13731 14595
2000 14008 15416
2000 13821 14904
2000 13392 14643
2000 14448 15612
2000 14050 14905
2000 13457 13391
2000 13856 14048
2000 14582 14285
2000 13968 15387
2000 14028 14747
2000 14225 14971
2000 13426 15627
2000 14234 15616
2000 14331 15961
2000 13921 15103
2000 14004 14843
2000 14173 14442
2000 13448 13171
2000 14290 14819
2000 13934 15317
2000 14494 15008
2000 13352 14144
2000 14016 14343
2000 14421 15513
2000 13684 14801
2000 14091 14947
2000 14014 14579
2000 14227 16473
2000 14486 15139
2000 14277 13839
2000 13223 14543
2000 13878 15181
2000 13680 15519
2000 14259 15783
2000 14036 14865
2000 14349 14634
2000 13281 14468
2000 13951 14673
2000 14025 14706
2000 13628 14770
2000 14348 15386
2000 13653 14164
2000 13741 14756
2000 13756 14828
2000 13380 13743
2000 14152 15815
2000 14110 16067
2000 14049 16058
2000 14301 14547
2000 13122 14280
2000 13928 14554
2000 14313 14841
2000 13765 15285
2000 13279 14586
2000 14378 16235
2000 14231 14787
2000 13970 15098
2000 13515 14954
2000 13138 14819
2000 12933 14648
2000 14049 13843
2000 13717 13739
2000 13785 15161
2000 14109 15511
2000 14241 15719
2000 14629 14566
2000 14347 15398
2000 13884 14455
2000 14068 14424
2000 13982 15120
2000 14448 15013
2000 13989 14474
2000 14389 15088
2100 14928 15442
2100 14665 15465
2100 14807 16948
2100 14657 15290
2100 14255 14589
2100 15135 16097
2100 14582 15949
2100 14808 16549
2100 15044 16618
2100 14488 15063
2100 14281 15081
2100 14285 14383
2100 15139 15680
2100 13745 13826
2100 14339 15596
2100 14605 15020
2100 14529 14916
2100 14504 15212
2100 14600 15567
2100 14126 14773
2100 14329 16446
2100 14794 15375
2100 14617 15494
2100 15125 16617
2100 14327 16165
2100 14612 14839
2100 14131 15223
2100 14400 15938
2100 15277 16148
2100 15113 16399
2100 14734 15094
2100 14897 14817
2100 14874 16334
2100 13308 14626
2100 15079 16154
2100 15249 15541
2100 15103 17067
2100 14356 14775
2100 14556 16250
2100 14685 15435
2100 14507 15073
2100 14628 15657
2100 14843 15979
2100 13603 13874
2100 14245 15218
2100 14227 16308
2100 15191 14787
2100 13985 14951
2100 14398 14904
2100 15085 15978
2100 14249 14799
2100 14945 15819
2100 15442 16739
2100 14589 15383
2100 14691 14741
2100 14306 15466
2100 14168 16234
2100 14042 15465
2100 14997 16528
2100 15020 14682
2100 14664 16591
2100 14875 16860
2100 15300 15456
2100 14882 15753
2100 14946 14702
2100 15042 16750
2100 14640 14728
2100 14700 16675
2100 14555 15362
2100 14679 16473
2100 14833 15240
2100 14997 15801
2100 14788 14934
2100 14963 15566
2100 14462 14410
2100 15093 15765
2100 14713 15697
2100 14693 15735
2100 14595 15181
2100 15072 15241
2100 14367 14365
2100 14753 15305
2100 13509 12583
2100 14384 15129
2100 13693 14100
2100 14870 15384
2100 14568 15427
2100 14222 14464
2100 14735 16974
2100 14044 14783
2100 15057 14864
2100 14917 16172
2100 14538 15123
2100 14318 14639
2100 14947 15197
2100 14596 15396
2100 14799 16107
2100 14241 14986
2100 14845 15390
2100 14024 15998
2200 15311 18268
2200 15686 16702
2200 16083 15872
2200 15355 16427
2200 13697 14116
2200 15479 16248
2200 16025 16175
2200 15445 17244
2200 15211 15212
2200 15453 16435
2200 15568 15294
2200 15118 15395
2200 15672 17033
2200 15207 16173
2200 15312 17477
2200 15282 16762
2200 15225 15509
2200 14585 16061
2200 15542 17880
2200 15245 16090
2200 15476 15502
2200 15438 15667
2200 15517 16097
2200 15121 16147
2200 15473 16947
2200 15655 16402
2200 13801 16008
2200 15899 17920
2200 15863 17468
2200 16129 17676
2200 15426 15983
2200 15577 16206
2200 15372 16522
2200 14803 16797
2200 15903 16054
2200 15270 16025
2200 15151 17333
2200 14984 16473
2200 15676 16028
2200 15522 17034
2200 15264 15958
2200 15400 15193
2200 13376 13355
2200 15354 16439
2200 15405 16142
2200 15481 15664
2200 16033 16650
2200 15816 15998
2200 15504 16652
2200 14936 16459
2200 15308 15910
2200 15911 18219
2200 15663 17592
2200 15750 16853
2200 15319 16442
2200 14736 14861
2200 15267 16082
2200 15434 15021
2200 16122 16314
2200 15522 16979
2200 15324 15972
2200 15200 16394
2200 15395 16571
2200 15063 16903
2200 14341 14442
2200 15625 17693
2200 15360 16146
2200 15610 18149
2200 14749 15716
2200 15337 16164
2200 15830 18030
2200 16157 16774
2200 15585 16685
2200 15330 16815
2200 14842 16110
2200 15782 15977
2200 15183 16440
2200 15791 17822
2200 15081 14951
2200 14927 15609
2200 14650 15079
2200 15414 17480
2200 15631 15947
2200 15204 16816
2200 15511 16816
2200 15764 16953
2200 14436 13905
2200 15821 17309
2200 15665 16341
2200 14795 14115
2200 15357 16590
2200 15668 18379
2200 15719 17370
2200 15004 17270
2200 14929 15541
2200 15099 16045
2200 15710 17145
2200 15702 16643
2200 15457 16864
2200 15286 16808
2300 15768 17532
2300 16547 19027
2300 16540 16248
2300 15851 15190
2300 16508 18437
2300 16077 17145
2300 16335 16676
2300 15860 17937
2300 15897 17292
2300 16058 17057
2300 15829 16710
2300 16433 18810
2300 14709 14797
2300 16103 17952
2300 16011 15698
2300 15853 16894
2300 16156 17077
2300 15992 17259
2300 15971 17074
2300 16651 17017
2300 15853 18247
2300 16832 17054
2300 15910 17443
2300 15937 17623
2300 15735 17125
2300 15752 17599
2300 16187 16992
2300 16170 17877
2300 14339 15312
2300 16832 17910
2300 16021 17451
2300 16447 17363
2300 15817 16002
2300 16355 16281
2300 15274 15290
2300 15599 15658
2300 16284 16246
2300 14941 16525
2300 16461 15980
2300 16427 17405
2300 16075 17101
2300 16213 19185
2300 16151 16891
2300 16218 16746
2300 16546 17336
2300 15111 16346
2300 16542 17514
2300 15947 16965
2300 14360 14442
2300 16013 17172
2300 16355 17789
2300 15782 17249
2300 16614 18371
2300 15819 16962
2300 16489 16987
2300 16161 16655
2300 16004 17689
2300 16542 17866
2300 15153 16509
2300 16048 16340
2300 15535 15689
2300 16028 16436
2300 16038 16420
2300 15254 16930
2300 15768 16487
2300 15645 17054
2300 16068 16800
2300 16137 17580
2300 16249 18117
2300 16726 17359
2300 15421 15807
2300 16458 16648
2300 16677 17165
2300 15899 17705
2300 16159 18032
2300 16206 17812
2300 15909 16247
2300 14988 17030
2300 16988 17159
2300 16648 17610
2300 16120 17074
2300 16302 16575
2300 16586 17505
2300 15639 15219
2300 16384 17341
2300 16142 16727
2300 16167 17563
2300 16703 16725
2300 16218 15925
2300 15712 18046
2300 16340 17841
2300 16008 17043
2300 16827 16994
2300 15839 17864
2300 15766 18302
2300 15918 18458
2300 16439 17289
2300 16760 17369
2300 16774 17052
2300 15970 16806
2400 17186 18505
2400 16673 17889
2400 15132 16524
2400 17279 17642
2400 16606 19229
2400 16887 18060
2400 16729 17278
2400 16857 17577
2400 15696 15885
2400 17161 16896
2400 16733 17981
2400 17372 19020
2400 15942 16175
2400 17047 18979
2400 17157 18582
2400 16140 16454
2400 17493 20323
2400 16900 17445
2400 16415 16429
2400 17142 17534
2400 16826 18805
2400 17172 16943
2400 17042 18510
2400 16338 17247
2400 15321 16147
2400 16669 18451
2400 16688 18121
2400 17104 18782
2400 16945 17832
2400 17034 17846
2400 15619 16118
2400 17277 18413
2400 16162 16941
2400 17381 18959
2400 17037 17858
2400 17297 17873
2400 17229 18967
2400 17131 18318
2400 16227 17831
2400 17039 19259
2400 17080 17788
2400 16726 17298
2400 16053 17658
2400 16232 17047
2400 16744 18128
2400 17307 18005
2400 16602 16853
2400 17567 19149
2400 17547 19883
2400 16703 19161
2400 16859 16268
2400 16483 16525
2400 17034 18477
2400 17367 20082
2400 16444 17473
2400 16913 19063
2400 17116 17290
2400 16699 17412
2400 16625 16766
2400 17312 17572
2400 16647 18279
2400 15264 14838
2400 15888 18165
2400 16754 17493
2400 17200 20140
2400 17580 18193
2400 17203 16913
2400 16858 16926
2400 17127 19057
2400 17277 19260
2400 15990 17889
2400 17034 16776
2400 16325 16631
2400 16518 17197
2400 17223 18062
2400 17417 19479
2400 17172 18435
2400 16659 17822
2400 17452 19214
2400 17221 18855
2400 16105 15825
2400 17125 18303
2400 16720 18795
2400 16946 18021
2400 17206 18866
2400 17068 18697
2400 16770 18267
2400 15619 17111
2400 16572 19642
2400 17439 18616
2400 16941 18298
2400 14502 15073
2400 17225 18982
2400 16266 17094
2400 16994 17615
2400 17121 16933
2400 17028 18004
2400 16896 17746
2400 16437 18082
2400 17429 17175
2500 18456 19671
2500 17263 18683
2500 17302 19153
2500 17865 20128
2500 17227 17832
2500 15661 16555
2500 17316 19737
2500 17434 19864
2500 18051 20421
2500 17687 19912
2500 18041 20813
2500 17080 17142
2500 17741 17559
2500 17949 19055
2500 16481 18202
2500 17562 18398
2500 18054 19216
2500 17108 20068
2500 17598 19452
2500 16959 17994
2500 17208 18612
2500 17555 18644
2500 17709 18413
2500 17921 20074
2500 17721 19101
2500 15890 17435
2500 17794 18542
2500 17436 18507
2500 17431 18426
2500 18296 20493
2500 17095 18409
2500 17976 20208
2500 16827 19045
2500 17084 18298
2500 17943 18361
2500 17816 20675
2500 17556 17974
2500 17300 18211
2500 18249 19246
2500 16845 19041
2500 17729 18101
2500 17722 19198
2500 17482 19010
2500 18171 20301
2500 16958 17683
2500 17969 19057
2500 16915 17714
2500 15759 17015
2500 17330 19497
2500 17567 18693
2500 17165 16975
2500 17431 18557
2500 16734 16765
2500 18177 21228
2500 17163 19263
2500 17486 19722
2500 18032 19173
2500 17277 18069
2500 17311 17119
2500 18044 19441
2500 17119 17795
2500 17416 17727
2500 18016 18745
2500 17621 18788
2500 18098 18801
2500 17033 18675
2500 17783 18655
2500 16757 17571
2500 17924 20185
2500 17328 17213
2500 17459 19738
2500 17806 19219
2500 17576 18810
2500 17578 19138
2500 18317 20606
2500 17357 19292
2500 17822 18223
2500 17535 17507
2500 17379 19057
2500 17518 17922
2500 17433 20064
2500 17961 17484
2500 17436 18029
2500 17384 18841
2500 15987 17656
2500 16811 17319
2500 17030 18292
2500 15991 15989
2500 15804 16192
2500 18154 19653
2500 17215 17900
2500 17665 18121
2500 18038 19859
2500 17965 18819
2500 15746 17575
2500 17952 20661
2500 17316 18130
2500 17525 18291
2500 17079 19543
2500 17291 18545
2600 18411 19391
2600 18454 21182
2600 18118 19882
2600 18503 20763
2600 18128 18525
2600 18248 19911
2600 18063 21030
2600 16997 16941
2600 17526 16914
2600 18109 18342
2600 18215 19101
2600 18419 19220
2600 18767 20801
2600 17932 18711
2600 18836 21071
2600 18362 18368
2600 18485 19286
2600 18581 18414
2600 18238 19761
2600 16986 17771
2600 18788 19494
2600 18492 20311
2600 18343 19984
2600 17868 19480
2600 18499 18763
2600 18395 20216
2600 17937 19742
2600 18356 18973
2600 18362 18879
2600 17936 18353
2600 18762 20668
2600 18495 19576
2600 18481 19651
2600 18165 18662
2600 18504 20024
2600 18376 19614
2600 18276 19162
2600 18538 21007
2600 18014 18899
2600 18209 20889
2600 17705 20470
2600 18053 19291
2600 18569 21190
2600 18573 19303
2600 18797 19544
2600 18196 19241
2600 17398 19497
2600 19567 22044
2600 18193 20125
2600 18119 19094
2600 17752 19327
2600 18408 19085
2600 18091 18501
2600 18080 18682
2600 17981 19454
2600 18733 19751
2600 18226 19067
2600 18400 19455
2600 18865 19627
2600 18488 18579
2600 18517 20005
2600 17967 18733
2600 18388 18716
2600 18009 18613
2600 17637 18687
2600 18286 18762
2600 18231 20852
2600 18172 18250
2600 18727 18616
2600 18750 21467
2600 18036 19356
2600 18360 19266
2600 17485 19844
2600 18704 19132
2600 18453 19773
2600 18498 19496
2600 19082 21180
2600 18326 20866
2600 17449 17481
2600 18524 19737
2600 17465 19985
2600 18343 19791
2600 18444 20080
2600 18383 21307
2600 18456 19379
2600 19464 22550
2600 17544 19834
2600 17843 17174
2600 18961 21505
2600 18014 18966
2600 18840 19043
2600 18890 20873
2600 17238 19060
2600 18094 20327
2600 18204 20574
2600 18591 18980
2600 18021 19134
2600 18972 20440
2600 18022 18527
2600 18592 19906
2700 18397 20626
2700 19199 20111
2700 17980 18839
2700 18911 19805
2700 19383 19364
2700 19542 20215
2700 19503 21036
2700 18352 20228
2700 19563 20550
2700 19004 19789
2700 19613 21133
2700 19122 21181
2700 19158 20967
2700 19467 20226
2700 18648 20519
2700 19115 21217
2700 18747 20283
2700 18528 20868
2700 18793 20818
2700 18729 19139
2700 17431 17856
2700 18333 20392
2700 19089 21470
2700 19035 20276
2700 18676 20218
2700 19174 20859
2700 18753 21564
2700 18293 19591
2700 19256 20592
2700 18805 20412
2700 17799 17741
2700 18660 20764
2700 19270 20787
2700 19211 20269
2700 19328 21038
2700 19193 19452
2700 19015 22946
2700 19746 21268
2700 19465 21856
2700 19319 23097
2700 17920 20606
2700 19245 21417
2700 18937 19481
2700 17323 19343
2700 18650 19658
2700 17874 17996
2700 19275 21805
2700 18890 20363
2700 18986 19575
2700 18048 20294
2700 19147 20517
2700 18925 20089
2700 18869 19656
2700 18616 19959
2700 19028 20843
2700 18943 19089
2700 19349 21151
2700 18821 20761
2700 19687 20409
2700 17698 19190
2700 19703 20163
2700 18742 19502
2700 17831 20238
2700 19335 21637
2700 18982 20022
2700 19212 20424
2700 18954 21649
2700 19244 20931
2700 19336 20521
2700 19460 19342
2700 19117 20746
2700 19310 22866
2700 18723 20660
2700 19543 20470
2700 19105 18944
2700 19703 21552
2700 18591 20129
2700 17671 18053
2700 18884 21767
2700 18561 20345
2700 19398 19514
2700 19329 20040
2700 19311 20254
2700 19130 20354
2700 17938 19739
2700 19154 22141
2700 18879 20163
2700 18407 18803
2700 18048 19611
2700 19003 20386
2700 19068 19242
2700 18924 21264
2700 18938 20556
2700 18624 18776
2700 19372 22355
2700 19616 21577
2700 18930 18146
2700 18777 21652
2700 18334 18143
2700 18328 19150
2800 20707 22129
2800 20310 22044
2800 19334 21076
2800 19580 22123
2800 19716 19495
2800 18300 18768
2800 20057 19822
2800 20058 21449
2800 19270 19496
2800 19940 20681
2800 19096 19969
2800 19626 21770
2800 20017 21418
2800 20080 21283
2800 18676 19173
2800 19491 21316
2800 19759 20715
2800 19360 19517
2800 19669 20376
2800 19255 21263
2800 19755 21056
2800 18904 19225
2800 20179 21560
2800 19864 21088
2800 20489 20839
2800 20132 21950
2800 20157 23319
2800 19537 22259
2800 20033 21866
2800 19880 20900
2800 17914 18429
2800 19632 21475
2800 19067 19449
2800 20201 21135
2800 19879 22586
2800 20008 21848
2800 19581 19776
2800 20100 22039
2800 18666 20981
2800 19175 19752
2800 19772 22040
2800 19456 19411
2800 19464 21391
2800 19985 22641
2800 20211 22322
2800 19892 21013
2800 20203 21510
2800 19765 20665
2800 19777 21721
2800 19965 21591
2800 17024 18593
2800 19926 21720
2800 18644 19966
2800 19518 20913
2800 20337 21951
2800 19079 19848
2800 19674 19038
2800 18895 20717
2800 20501 20494
2800 19960 19891
2800 19815 21499
2800 19264 19495
2800 19561 20718
2800 19508 21346
2800 18837 18926
2800 20097 20784
2800 19695 21626
2800 19749 22679
2800 20043 19902
2800 19396 19993
2800 18674 18168
2800 19804 20851
2800 19825 18964
2800 19892 19738
2800 19131 21873
2800 19829 19785
2800 19611 19349
2800 19393 19507
2800 19310 21132
2800 19996 21624
2800 20128 22456
2800 19995 22963
2800 19741 20839
2800 19644 21577
2800 18155 20047
2800 19636 20459
2800 19719 20846
2800 19818 20268
2800 19951 20619
2800 19763 22285
2800 19883 21739
2800 19663 21009
2800 19560 19327
2800 19668 19781
2800 19607 19967
2800 19098 20188
2800 19690 20163
2800 20178 20717
2800 19435 20921
2800 20029 21511
2900 20271 20624
2900 20277 21390
2900 20338 22551
2900 19759 20758
2900 20409 21783
2900 20590 22066
2900 20995 22798
2900 20244 21366
2900 20603 23233
2900 19852 19470
2900 18649 20430
2900 20411 22828
2900 21180 21428
2900 21111 22370
2900 19976 20843
2900 20048 21381
2900 20780 21842
2900 20567 20637
2900 19384 21102
2900 20518 21999
2900 20839 24112
2900 20279 22417
2900 20467 21206
2900 21245 23332
2900 20705 20642
2900 20457 21542
2900 19853 19778
2900 20804 22473
2900 20923 22341
2900 20126 20974
2900 20382 22820
2900 20784 22998
2900 19201 20569
2900 20551 22514
2900 19716 22377
2900 20155 21141
2900 21382 23347
2900 18708 18618
2900 19573 20226
2900 19049 20990
2900 20348 21114
2900 20758 20206
2900 21021 22980
2900 20131 21514
2900 18621 20062
2900 20678 22609
2900 20075 22915
2900 20199 23096
2900 20183 20331
2900 20433 22360
2900 20077 22601
2900 20490 21296
2900 19591 20991
2900 20531 22041
2900 20278 21135
2900 20177 20598
2900 20211 21335
2900 19899 21566
2900 20431 21735
2900 20341 20321
2900 20024 21700
2900 20572 22274
2900 20686 21113
2900 20167 22626
2900 20227 20727
2900 20977 22311
2900 20571 20349
2900 20162 23689
2900 18309 21276
2900 20076 20136
2900 19505 22082
2900 18231 18303
2900 20325 21467
2900 20034 22228
2900 20190 21631
2900 20201 20891
2900 21036 22040
2900 20161 19762
2900 20724 22137
2900 20902 21243
2900 20325 22615
2900 20260 22139
2900 20450 22643
2900 20663 21784
2900 20673 21189
2900 21084 22533
2900 20527 20673
2900 21469 21322
2900 19483 19633
2900 19487 19338
2900 20207 22008
2900 19942 20826
2900 19950 21006
2900 18472 18034
2900 20642 23471
2900 21266 22088
2900 20629 20055
2900 18667 20509
2900 20712 24101
2900 21002 21578
3000 20577 20652
3000 21497 21386
3000 21491 22640
3000 21551 23838
3000 21127 22841
3000 20966 22877
3000 20781 21118
3000 21657 22296
3000 20865 21956
3000 21236 23330
3000 21282 20999
3000 21107 23146
3000 20556 21912
3000 21335 22513
3000 18909 20040
3000 20866 21416
3000 21194 24007
3000 20827 21579
3000 22215 23886
3000 20703 22192
3000 20466 21699
3000 21581 23401
3000 21159 22559
3000 21499 22498
3000 21495 21484
3000 20675 22478
3000 21502 24643
3000 21124 21656
3000 20533 21309
3000 21317 23483
3000 20778 22631
3000 21320 25200
3000 21011 22369
3000 21439 21172
3000 21174 22343
3000 20744 22537
3000 21480 23870
3000 22107 23044
3000 19977 21550
3000 21405 23439
3000 20975 21738
3000 20999 22681
3000 21305 23597
3000 19094 21972
3000 20953 22386
3000 21480 21973
3000 20744 24206
3000 20762 22631
3000 20861 24667
3000 21108 21399
3000 20949 24130
3000 20707 22456
3000 20949 23244
3000 20447 22674
3000 21073 21679
3000 21946 23830
3000 21901 22741
3000 20715 22665
3000 21564 21314
3000 20890 24199
3000 21181 22642
3000 21864 24663
3000 20856 20598
3000 21480 22776
3000 22042 24575
3000 21965 24685
3000 20725 21700
3000 20661 20574
3000 20828 22850
3000 21519 24552
3000 21962 23214
3000 20958 22824
3000 21523 22841
3000 20816 24104
3000 20671 22512
3000 21140 22599
3000 19510 20088
3000 21194 23051
3000 21461 21361
3000 20077 22159
3000 21429 21639
3000 21380 24659
3000 19406 18909
3000 20391 19987
3000 20977 20638
3000 21545 23616
3000 21050 22998
3000 20663 20835
3000 19040 21211
3000 20726 22990
3000 21063 22765
3000 20488 20936
3000 21330 22714
3000 18988 20314
3000 19390 21380
3000 20694 20903
3000 21258 23383
3000 19792 19046
3000 20738 22612
3000 21188 23927
3100 20958 24073
3100 22033 24857
3100 21712 25682
3100 20806 21225
3100 21859 24439
3100 22014 23379
3100 22759 24778
3100 22027 23573
3100 21387 22894
3100 21967 23242
3100 22307 22497
3100 21973 24896
3100 22521 25478
3100 21853 23661
3100 21347 23895
3100 22079 22776
3100 23038 24398
3100 21856 24862
3100 22728 23728
3100 21994 24867
3100 21547 23556
3100 22129 22529
3100 19699 21761
3100 22465 23972
3100 21559 22826
3100 21167 21781
3100 20274 22376
3100 21490 22457
3100 22055 24501
3100 20982 21997
3100 21964 22054
3100 21709 22760
3100 21939 23650
3100 21174 23950
3100 21229 25270
3100 21897 24502
3100 21507 23714
3100 22006 22536
3100 20809 20249
3100 21371 22749
3100 22140 23334
3100 22179 23006
3100 21456 22295
3100 21744 24542
3100 20933 22532
3100 21010 20789
3100 22035 22610
3100 22250 23440
3100 22029 25006
3100 22193 21655
3100 22576 25708
3100 22028 24444
3100 21816 24424
3100 22201 22821
3100 21938 22420
3100 21869 25372
3100 21858 23403
3100 20576 23181
3100 21888 23603
3100 21573 22745
3100 20535 22496
3100 21242 24668
3100 21884 24878
3100 22240 23187
3100 21967 25158
3100 22000 24606
3100 21294 23276
3100 22506 24019
3100 21905 24569
3100 22284 24530
3100 21846 22255
3100 21709 21910
3100 22108 25420
3100 22205 24885
3100 21766 24449
3100 22045 22914
3100 21492 25034
3100 21113 22697
3100 21852 22710
3100 22196 22448
3100 22148 24495
3100 21552 23667
3100 22497 22671
3100 21797 24160
3100 21773 24803
3100 21584 24236
3100 21561 23145
3100 21438 21393
3100 21515 24579
3100 21529 22516
3100 21458 22109
3100 22103 23447
3100 21810 24561
3100 22444 24769
3100 21984 23550
3100 22413 22979
3100 21688 22212
3100 21775 22290
3100 21641 22131
3100 22105 23994
3200 22735 24537
3200 22387 23348
3200 23002 25382
3200 22356 23243
3200 22512 23195
3200 23480 24474
3200 22424 21962
3200 22473 23537
3200 21523 23329
3200 23490 25703
3200 22219 22977
3200 22579 23944
3200 23337 23485
3200 22798 23513
3200 21780 25732
3200 22803 24591
3200 22980 25931
3200 22319 24046
3200 22041 24840
3200 22839 23705
3200 21848 21949
3200 22540 25139
3200 22513 22524
3200 22601 24954
3200 22158 22190
3200 22562 23029
3200 22297 24124
3200 23030 23286
3200 22625 23731
3200 22491 22457
3200 22712 22896
3200 22748 24367
3200 21245 23931
3200 22890 22459
3200 22650 23854
3200 21880 22253
3200 22167 23778
3200 23325 26472
3200 23450 25585
3200 22899 23861
3200 22926 25023
3200 22989 23509
3200 21036 20434
3200 22498 26054
3200 22346 25674
3200 22369 24323
3200 22392 23196
3200 23178 25789
3200 22517 22930
3200 22195 22292
3200 23186 24400
3200 22251 24119
3200 21635 23278
3200 22546 25131
3200 21717 22669
3200 22700 25615
3200 22806 24759
3200 22823 24268
3200 21799 22117
3200 23053 24439
3200 23265 23301
3200 22855 23955
3200 22931 24945
3200 22517 24836
3200 21480 24851
3200 23199 24467
3200 22184 24052
3200 23416 26519
3200 23403 24026
3200 22599 23207
3200 23309 26581
3200 22407 24104
3200 22743 22879
3200 22504 25033
3200 22246 23069
3200 22847 23780
3200 22433 23551
3200 22800 24659
3200 21938 22854
3200 22916 22715
3200 22557 23504
3200 22602 23046
3200 21083 22213
3200 23582 27019
3200 22551 24291
3200 21470 22525
3200 22396 24257
3200 22887 24410
3200 22884 22902
3200 20225 22045
3200 23130 26069
3200 23228 22909
3200 22821 22953
3200 22768 26300
3200 22004 24964
3200 22013 22695
3200 22389 22946
3200 22357 22481
3200 21971 24202
3200 22743 24332
3300 23481 24671
3300 23137 23395
3300 23404 24892
3300 23064 23394
3300 24013 24270
3300 23437 24056
3300 24098 23317
3300 23807 25285
3300 23169 27119
3300 23094 24480
3300 22957 25445
3300 22869 25341
3300 21988 21837
3300 23297 26052
3300 22955 25001
3300 21442 23890
3300 23065 24663
3300 22896 24575
3300 24001 24120
3300 23585 24619
3300 24070 24816
3300 23667 24438
3300 22051 24364
3300 23247 25289
3300 23238 25980
3300 23232 26452
3300 23327 25160
3300 22636 25937
3300 23359 24358
